st_id,pr_sku_id,date,pr_sales_type_id,pr_sales_in_units,pr_promo_sales_in_units,pr_sales_in_rub,pr_promo_sales_in_rub
c81e728d9d4c2f636f067f89cc14862c,6e5d274636cdf86dabee3f8658794d54,2023-02-01,0,12.0,0.0,584.0,0.0
42a0e188f5033bc65bf8d78622277c4e,4e824a65fbd01f1708131bd247842688,2022-11-27,1,2.0,2.0,971.0,971.0
f7e6c85504ce6e82442c770f7c8606f0,dce1f234d6424aa61f8e7ce0baffd9af,2022-12-06,0,4.0,0.0,391.0,0.0
6364d3f0f495b6ab9dcf8d3b5c6e0b01,1bc43be0cb246eabc8434dd290be1a8d,2022-10-22,1,3.0,3.0,658.0,658.0
16a5cdae362b8d27a1d8f8c7b78b4330,3affcbb957032e3cd1c0c3f8526e5de8,2022-10-15,0,3.0,0.0,617.0,0.0
6364d3f0f495b6ab9dcf8d3b5c6e0b01,00661699f543753ec7e911a64b9fd2f6,2022-11-13,0,4.0,0.0,1023.0,0.0
6364d3f0f495b6ab9dcf8d3b5c6e0b01,7a5ebc8af2689363da125308abe00d7f,2023-05-30,0,2.0,0.0,123.0,0.0
42a0e188f5033bc65bf8d78622277c4e,8b6d47ed609b1f6651a79cb6210b63f8,2022-08-28,0,8.0,0.0,1055.0,0.0
6364d3f0f495b6ab9dcf8d3b5c6e0b01,f165b731ecfaac92a2f7ba92d07ccdaa,2023-01-03,0,3.0,0.0,737.0,0.0
42a0e188f5033bc65bf8d78622277c4e,63b837c9a3fd362191761401ed418679,2023-06-27,0,10.0,0.0,2460.0,0.0
1ecfb463472ec9115b10c292ef8bc986,daa95fec53e0f1fa1fe0ad5288817b7e,2023-06-07,0,3.0,0.0,135.0,0.0
6364d3f0f495b6ab9dcf8d3b5c6e0b01,5f86639bbaacbed711e89635b602cc75,2022-08-04,1,1.0,1.0,53.0,53.0
42a0e188f5033bc65bf8d78622277c4e,4ba72d594b35e41cb3e066397eecdfba,2023-04-10,1,1.0,1.0,197.0,197.0
16a5cdae362b8d27a1d8f8c7b78b4330,ed7123f97afbdba2c4da885d87fe9577,2022-09-13,1,1.0,1.0,35.0,35.0
c81e728d9d4c2f636f067f89cc14862c,d7012f5714b8a6a970f5bd34806267c6,2023-01-11,0,8.0,0.0,2504.0,0.0
16a5cdae362b8d27a1d8f8c7b78b4330,22988026fe85fde60d8bf777ab6bc3b4,2023-01-25,1,15.0,15.0,1043.0,1043.0
fa7cdfad1a5aaf8370ebeda47a1ff1c3,0f6ef309087f70a6f933eb0ec50745b4,2022-08-15,0,3.0,0.0,529.0,0.0
6364d3f0f495b6ab9dcf8d3b5c6e0b01,2e277351c5cfe6dd5bd87b2457a7e1eb,2022-09-08,0,0.0,0.0,146.0,0.0
42a0e188f5033bc65bf8d78622277c4e,f4db35d2524b0d498a0a1cfa2a5ff9c7,2022-08-21,1,2.0,2.0,165.0,165.0
c81e728d9d4c2f636f067f89cc14862c,b57b9a839378f969db586df10679d53b,2022-10-10,1,1.0,1.0,142.0,142.0
f7e6c85504ce6e82442c770f7c8606f0,37811c8faa35b7439a5f8815cccedd62,2023-03-04,1,1.0,1.0,103.0,103.0
16a5cdae362b8d27a1d8f8c7b78b4330,f26a7266746690b16a77b3073651d75d,2023-04-22,1,12.0,12.0,2895.0,2895.0
c81e728d9d4c2f636f067f89cc14862c,4cbdf8b7992ce95ea95bee76db0c7156,2023-06-03,0,6.0,0.0,286.0,0.0
c81e728d9d4c2f636f067f89cc14862c,eaf90ea9a5c3866af372589e011d4242,2022-08-04,0,3.0,0.0,886.0,0.0
16a5cdae362b8d27a1d8f8c7b78b4330,3e5ed1845a499f1b16f1bc68d13e97fe,2023-03-07,0,5.0,0.0,565.0,0.0
fa7cdfad1a5aaf8370ebeda47a1ff1c3,984866d32efb12f24c9ec497f3fad041,2023-06-29,1,2.0,2.0,116.0,116.0
6364d3f0f495b6ab9dcf8d3b5c6e0b01,3e5ed1845a499f1b16f1bc68d13e97fe,2022-08-11,1,1.0,1.0,98.0,98.0
42a0e188f5033bc65bf8d78622277c4e,5b146d93f822459260216df28e572eca,2022-08-11,0,1.0,0.0,268.0,0.0
f7e6c85504ce6e82442c770f7c8606f0,9b3d38833985f2caf09cfef4f56d3611,2023-07-03,0,3.0,0.0,1168.0,0.0
c81e728d9d4c2f636f067f89cc14862c,af9b502f38656d155b17a46b9aa9f645,2022-12-30,0,2.0,0.0,450.0,0.0
16a5cdae362b8d27a1d8f8c7b78b4330,cf91eca9321c9c272fb4e7cf4bcc6a43,2022-11-19,1,19.0,19.0,632.0,632.0
c81e728d9d4c2f636f067f89cc14862c,4da0197677426a6acf47dab594c960ff,2023-01-05,0,8.0,0.0,3096.0,0.0
6364d3f0f495b6ab9dcf8d3b5c6e0b01,ce594d50580ad4bb23826e7b8be5e15f,2023-02-17,1,4.0,4.0,329.0,329.0
1ecfb463472ec9115b10c292ef8bc986,6515c664cc1b858a7357accc7833a451,2022-08-16,1,2.0,2.0,75.0,75.0
fa7cdfad1a5aaf8370ebeda47a1ff1c3,b66f2459d3013603d5c924ee370093c8,2023-05-10,0,2.0,0.0,329.0,0.0
42a0e188f5033bc65bf8d78622277c4e,4b083e10f6cd2f4360c5425d05be6386,2023-05-01,0,3.0,0.0,322.0,0.0
42a0e188f5033bc65bf8d78622277c4e,b77bf3cb7967619f5b3d226d63dae631,2023-02-02,0,1.0,0.0,183.0,0.0
42a0e188f5033bc65bf8d78622277c4e,2e463fcb1369be4d5dfbe87e04f60df2,2023-06-27,1,1.0,1.0,152.0,152.0
fa7cdfad1a5aaf8370ebeda47a1ff1c3,2dc922d957188fb51dd2bd50ec9b555a,2023-05-21,0,4.0,0.0,164.0,0.0
f7e6c85504ce6e82442c770f7c8606f0,6e5d274636cdf86dabee3f8658794d54,2023-02-15,1,1.0,1.0,27.0,27.0
16a5cdae362b8d27a1d8f8c7b78b4330,04bbb07b1057b09d04209991f3eadd8f,2022-10-03,0,0.0,0.0,87.0,0.0
6364d3f0f495b6ab9dcf8d3b5c6e0b01,5b26f85ccb23039364226f66f0366c66,2023-05-13,0,22.0,0.0,326.0,0.0
16a5cdae362b8d27a1d8f8c7b78b4330,425484af966402da5c39953acb6185a0,2022-12-09,0,1.0,0.0,265.0,0.0
fa7cdfad1a5aaf8370ebeda47a1ff1c3,6f55fcf90887e86ccc8de8c098fefe0e,2023-06-09,0,1.0,0.0,124.0,0.0
6364d3f0f495b6ab9dcf8d3b5c6e0b01,420f64a4fd57fd93e1fc45a0c9c5aa85,2023-02-12,0,1.0,0.0,150.0,0.0
c81e728d9d4c2f636f067f89cc14862c,b0c43793e79b65eae859453fb8b58f6b,2022-09-11,0,6.0,0.0,1269.0,0.0
16a5cdae362b8d27a1d8f8c7b78b4330,194adbcaa46104c43d41ad4f23c18407,2023-06-01,0,18.0,0.0,492.0,0.0
42a0e188f5033bc65bf8d78622277c4e,af69af6a87a04980ba58781ef306cfb1,2022-10-09,1,1.0,1.0,165.0,165.0
c81e728d9d4c2f636f067f89cc14862c,4e824a65fbd01f1708131bd247842688,2023-02-27,1,1.0,1.0,757.0,757.0
42a0e188f5033bc65bf8d78622277c4e,ebef63de0e8fe04e0d681a25face55c9,2022-10-02,0,5.0,0.0,636.0,0.0
fa7cdfad1a5aaf8370ebeda47a1ff1c3,a3f2130d312ab153ba470886115ea2ee,2022-08-29,0,0.0,0.0,83.0,0.0
16a5cdae362b8d27a1d8f8c7b78b4330,6e822618c30449cfabec9b22a7de1425,2022-11-17,0,0.0,0.0,125.0,0.0
6364d3f0f495b6ab9dcf8d3b5c6e0b01,603c32f40317b3179730bb4d8a032f84,2023-01-31,0,12.0,0.0,1606.0,0.0
6364d3f0f495b6ab9dcf8d3b5c6e0b01,7a5ebc8af2689363da125308abe00d7f,2023-06-25,0,4.0,0.0,307.0,0.0
6364d3f0f495b6ab9dcf8d3b5c6e0b01,6fe34513bd68faaa3c320af98460dacb,2022-08-20,0,0.0,0.0,51.0,0.0
fa7cdfad1a5aaf8370ebeda47a1ff1c3,1ef67b3830faf45363d2da935c604d7a,2023-04-23,0,4.0,0.0,108.0,0.0
16a5cdae362b8d27a1d8f8c7b78b4330,263e163dbb6d251a80e00a4583c9d2d3,2023-01-27,0,4.0,0.0,65.0,0.0
c81e728d9d4c2f636f067f89cc14862c,00d9e3b6725a72b3235a048868691e09,2023-01-16,0,1.0,0.0,77.0,0.0
c81e728d9d4c2f636f067f89cc14862c,6e822618c30449cfabec9b22a7de1425,2022-11-10,0,4.0,0.0,1110.0,0.0
42a0e188f5033bc65bf8d78622277c4e,996200890299d6633aefad9073dba4e2,2022-09-04,0,4.0,0.0,101.0,0.0
16a5cdae362b8d27a1d8f8c7b78b4330,5f91b33b255c525fc9cec95a8525e566,2022-09-29,0,0.0,0.0,118.0,0.0
fa7cdfad1a5aaf8370ebeda47a1ff1c3,d185c5ed37536ac0063f735f7a15dd24,2022-10-03,1,2.0,2.0,328.0,328.0
6364d3f0f495b6ab9dcf8d3b5c6e0b01,ebef63de0e8fe04e0d681a25face55c9,2022-11-12,0,2.0,0.0,334.0,0.0
1ecfb463472ec9115b10c292ef8bc986,49422241027cc0b8b33ceaa33d9d2e81,2023-03-21,1,2.0,2.0,187.0,187.0
c81e728d9d4c2f636f067f89cc14862c,e85301469c72e1e53e88e8c0a1b54834,2023-05-01,1,9.0,9.0,2076.0,2076.0
c81e728d9d4c2f636f067f89cc14862c,eb34f5dbc8ef8aa6bce13d34bc5d4ddd,2023-04-04,0,4.0,0.0,295.0,0.0
c81e728d9d4c2f636f067f89cc14862c,de82161b6586ed690a1dfbd9d6e34139,2022-10-27,0,4.0,0.0,179.0,0.0
53e19f3dbb211f20b20b45668303c1b6,c82dccf4ccf7017ba622a86f5dcbc736,2023-04-05,0,0.0,0.0,59.0,0.0
42a0e188f5033bc65bf8d78622277c4e,e0208aba8eb0e6d27b9a283bd2c786a7,2022-08-27,1,1.0,1.0,148.0,148.0
f7e6c85504ce6e82442c770f7c8606f0,b4ab993bdba241af27d641bd055406a2,2023-02-10,0,2.0,0.0,69.0,0.0
6364d3f0f495b6ab9dcf8d3b5c6e0b01,b52d0d7b2ea2b2e89d4a2a2712e30c39,2022-08-14,0,1.0,0.0,291.0,0.0
f7e6c85504ce6e82442c770f7c8606f0,8dbf922d6a707749d7ac162c93ab9608,2022-10-06,0,1.0,0.0,370.0,0.0
16a5cdae362b8d27a1d8f8c7b78b4330,79133af0afb33701bf07602f585760f6,2023-04-07,0,2.0,0.0,65.0,0.0
f7e6c85504ce6e82442c770f7c8606f0,e0208aba8eb0e6d27b9a283bd2c786a7,2023-04-24,0,1.0,0.0,232.0,0.0
f7e6c85504ce6e82442c770f7c8606f0,a08abd96f9e056ad8cf9db4ae5f5754a,2023-03-15,0,1.0,0.0,110.0,0.0
f7e6c85504ce6e82442c770f7c8606f0,e73b4d28a1a72ba75598ac296257fae7,2022-11-03,0,2.0,0.0,67.0,0.0
16a5cdae362b8d27a1d8f8c7b78b4330,26d07ae4d7900394b2efaae387b01072,2022-10-09,0,3.0,0.0,510.0,0.0
fa7cdfad1a5aaf8370ebeda47a1ff1c3,4aef9bef9b3460130ca6cc0da3eba88a,2023-01-07,1,3.0,3.0,33.0,33.0
42a0e188f5033bc65bf8d78622277c4e,35071e7911b66b2f42bffca06f939598,2023-04-19,0,3.0,0.0,489.0,0.0
6364d3f0f495b6ab9dcf8d3b5c6e0b01,1edb148e94ceddc5abaa91ad4814a737,2023-04-07,1,6.0,6.0,283.0,283.0
f7e6c85504ce6e82442c770f7c8606f0,32cfba8a13694631a8418e4d246e55fa,2022-12-12,1,1.0,1.0,100.0,100.0
1ecfb463472ec9115b10c292ef8bc986,583a3fa61e242bb7e9eaaefb1774a484,2022-12-23,0,3.0,0.0,126.0,0.0
1aa057313c28fa4a40c5bc084b11d276,5aa2f6e00873f8c90b00cd15d670daa1,2022-08-04,1,2.0,2.0,115.0,115.0
16a5cdae362b8d27a1d8f8c7b78b4330,c9e714c81da7ecdd890da9eb6689d389,2023-06-05,0,7.0,0.0,230.0,0.0
c81e728d9d4c2f636f067f89cc14862c,db54d9d5b110c3a457bf89559b6f89a6,2023-03-14,0,2.0,0.0,79.0,0.0
16a5cdae362b8d27a1d8f8c7b78b4330,a3f2130d312ab153ba470886115ea2ee,2023-01-24,1,12.0,12.0,2304.0,2304.0
16a5cdae362b8d27a1d8f8c7b78b4330,712fef8529234126a89d84ddd12d7fad,2023-03-29,0,1.0,0.0,142.0,0.0
1ecfb463472ec9115b10c292ef8bc986,583a3fa61e242bb7e9eaaefb1774a484,2023-03-22,0,1.0,0.0,14.0,0.0
16a5cdae362b8d27a1d8f8c7b78b4330,43e644381fb92b59722bb7928da931ad,2022-12-07,0,3.0,0.0,245.0,0.0
16a5cdae362b8d27a1d8f8c7b78b4330,1b1f4205ab5d9b437c143fc6d7e18c80,2023-04-01,1,5.0,5.0,547.0,547.0
c81e728d9d4c2f636f067f89cc14862c,480c8cfe6acee2ea1d6f1c63bb80f226,2023-03-18,1,1.0,1.0,675.0,675.0
1ecfb463472ec9115b10c292ef8bc986,57eaf5659b0371dbef7bb6cee4a14e71,2023-05-14,0,1.0,0.0,48.0,0.0
fa7cdfad1a5aaf8370ebeda47a1ff1c3,6f82ecc2d5b384d471364b7f8564adcf,2022-09-07,0,4.0,0.0,407.0,0.0
42a0e188f5033bc65bf8d78622277c4e,5b26f85ccb23039364226f66f0366c66,2022-12-20,1,2.0,2.0,20.0,20.0
42a0e188f5033bc65bf8d78622277c4e,f28e2941cd8ffdf35d778c3578cf7041,2022-12-15,1,0.0,0.0,127.0,127.0
fa7cdfad1a5aaf8370ebeda47a1ff1c3,dc8e1d0c7e95ae832902953b1dc4a22d,2022-08-08,1,4.0,4.0,887.0,887.0
f7e6c85504ce6e82442c770f7c8606f0,619a700c32a1b9c2ced74937d3d273ce,2023-07-01,0,22.0,0.0,618.0,0.0
16a5cdae362b8d27a1d8f8c7b78b4330,c68cce0f709db5a976ee5324bbdaec98,2022-12-17,0,0.0,0.0,96.0,0.0
16a5cdae362b8d27a1d8f8c7b78b4330,4ce0eb956648ab3ff6bb0afa3158cc42,2023-05-31,0,2.0,0.0,685.0,0.0
16a5cdae362b8d27a1d8f8c7b78b4330,5bb5f58ee78376e1d1806dd5cc25cfe1,2023-01-05,0,4.0,0.0,236.0,0.0
fa7cdfad1a5aaf8370ebeda47a1ff1c3,9a3e6ab0f0e9396f7af956fe6e45b407,2022-08-02,0,8.0,0.0,161.0,0.0
42a0e188f5033bc65bf8d78622277c4e,f152516615efd05cf4b4903b03d4a45d,2023-07-05,1,6.0,6.0,755.0,755.0
c81e728d9d4c2f636f067f89cc14862c,a4680e47cdf0ef37aeb19717a9d1968c,2022-10-13,1,1.0,1.0,129.0,129.0
42a0e188f5033bc65bf8d78622277c4e,98036217e9945a2747e3f1b8d74d811a,2023-07-12,0,2.0,0.0,147.0,0.0
6364d3f0f495b6ab9dcf8d3b5c6e0b01,9d4d76311ae2c0cbc4b1eb53c447bed7,2023-06-01,1,2.0,2.0,85.0,85.0
f7e6c85504ce6e82442c770f7c8606f0,32cfba8a13694631a8418e4d246e55fa,2023-02-16,1,2.0,2.0,320.0,320.0
16a5cdae362b8d27a1d8f8c7b78b4330,5ca106c323e777ec8b42dbbab099932c,2023-03-16,1,1.0,1.0,44.0,44.0
6364d3f0f495b6ab9dcf8d3b5c6e0b01,3d3e83a9b78957e45c94dd862eb0bc43,2023-03-10,0,5.0,0.0,145.0,0.0
fa7cdfad1a5aaf8370ebeda47a1ff1c3,775d43db5ba7c26ace5162e82aed780f,2022-10-15,0,2.0,0.0,75.0,0.0
c81e728d9d4c2f636f067f89cc14862c,603c32f40317b3179730bb4d8a032f84,2022-10-12,1,7.0,7.0,880.0,880.0
1ecfb463472ec9115b10c292ef8bc986,5f86639bbaacbed711e89635b602cc75,2022-12-09,1,1.0,1.0,52.0,52.0
f7e6c85504ce6e82442c770f7c8606f0,5aa473479d8b5e4179d3ffbd2e5ef8f5,2023-05-23,0,9.0,0.0,1138.0,0.0
16a5cdae362b8d27a1d8f8c7b78b4330,de37768f69fca7176ecddcb7e2b320ac,2022-10-02,0,2.0,0.0,74.0,0.0
c81e728d9d4c2f636f067f89cc14862c,b0916e0bb2e03036d6ff111ed94a2862,2023-02-10,1,0.0,0.0,44.0,44.0
6364d3f0f495b6ab9dcf8d3b5c6e0b01,9f4893b1a3d6ea138951c96663bdd3ed,2023-07-01,1,1.0,1.0,86.0,86.0
16a5cdae362b8d27a1d8f8c7b78b4330,eabb0e22d393244d0ae30421a623f884,2023-06-23,0,2.0,0.0,270.0,0.0
1ecfb463472ec9115b10c292ef8bc986,5b26f85ccb23039364226f66f0366c66,2022-08-04,0,1.0,0.0,16.0,0.0
16a5cdae362b8d27a1d8f8c7b78b4330,ff1f1e5d2708809c03d03ff8b689030b,2022-12-20,1,1.0,1.0,16.0,16.0
6364d3f0f495b6ab9dcf8d3b5c6e0b01,de82161b6586ed690a1dfbd9d6e34139,2022-10-24,0,2.0,0.0,90.0,0.0
f7e6c85504ce6e82442c770f7c8606f0,1cac981fb61dc0e4a41e6a8508552803,2022-08-08,0,1.0,0.0,209.0,0.0
c81e728d9d4c2f636f067f89cc14862c,a26de72f8ea9889b7332ed5f940d8b62,2022-08-01,0,21.0,0.0,462.0,0.0
16a5cdae362b8d27a1d8f8c7b78b4330,73a32464b3cb3ac9b59c7eb5b4356730,2023-03-01,0,1.0,0.0,241.0,0.0
f7e6c85504ce6e82442c770f7c8606f0,71fe24c214f9fe26ad0f2b02f03e3878,2022-10-01,1,2.0,2.0,159.0,159.0
16a5cdae362b8d27a1d8f8c7b78b4330,0e97d6e7124d6cc9623650201236cd52,2023-04-29,0,1.0,0.0,45.0,0.0
c81e728d9d4c2f636f067f89cc14862c,3ab75955a9c0ce15f6ca004ff088e7f6,2022-08-10,0,2.0,0.0,147.0,0.0
f7e6c85504ce6e82442c770f7c8606f0,b52d0d7b2ea2b2e89d4a2a2712e30c39,2023-06-19,1,1.0,1.0,124.0,124.0
fa7cdfad1a5aaf8370ebeda47a1ff1c3,07fcc48bf0cd6433c1e5124a5e1e962d,2023-07-04,0,2.0,0.0,378.0,0.0
f7e6c85504ce6e82442c770f7c8606f0,da74b0abdd41cdf458afd0dfebf8c251,2023-06-23,0,4.0,0.0,147.0,0.0
1ecfb463472ec9115b10c292ef8bc986,a10da629c87c8b5748101d9b0c6e5e12,2023-02-15,0,2.0,0.0,217.0,0.0
16a5cdae362b8d27a1d8f8c7b78b4330,d3c741c69df45864971404064cd241c4,2023-04-23,0,1.0,0.0,166.0,0.0
6364d3f0f495b6ab9dcf8d3b5c6e0b01,2c6c2e0fb9a48b16ea6aecc7cdcf8af8,2022-09-17,0,5.0,0.0,147.0,0.0
fa7cdfad1a5aaf8370ebeda47a1ff1c3,21b4bc4c1913efa897d0743c1d890903,2022-08-04,0,1.0,0.0,196.0,0.0
6364d3f0f495b6ab9dcf8d3b5c6e0b01,b77bf3cb7967619f5b3d226d63dae631,2023-03-19,0,1.0,0.0,114.0,0.0
16a5cdae362b8d27a1d8f8c7b78b4330,8d1f2ec17c9f96e7a9c5ed7930085dcc,2023-06-22,0,3.0,0.0,140.0,0.0
42a0e188f5033bc65bf8d78622277c4e,ced0c1a84924c982a6403870c54b99ca,2023-06-07,0,40.0,0.0,1474.0,0.0
fa7cdfad1a5aaf8370ebeda47a1ff1c3,ced0c1a84924c982a6403870c54b99ca,2022-12-10,0,60.0,0.0,1918.0,0.0
fa7cdfad1a5aaf8370ebeda47a1ff1c3,c7b711619071c92bef604c7ad68380dd,2022-11-17,1,2.0,2.0,233.0,233.0
42a0e188f5033bc65bf8d78622277c4e,0094042bfeae507dc7f62acc8e5ed03a,2023-02-11,1,3.0,3.0,459.0,459.0
c81e728d9d4c2f636f067f89cc14862c,8ac6c2f22c5d70f12db07117005b3f84,2023-03-05,0,3.0,0.0,551.0,0.0
f7e6c85504ce6e82442c770f7c8606f0,2c6c2e0fb9a48b16ea6aecc7cdcf8af8,2022-12-05,0,2.0,0.0,49.0,0.0
1ecfb463472ec9115b10c292ef8bc986,382fcb7b0b5750896a5bef348f19bddc,2023-01-27,0,4.0,0.0,168.0,0.0
6364d3f0f495b6ab9dcf8d3b5c6e0b01,11f207f64d952f43c2f028da2c786d3b,2022-11-03,0,3.0,0.0,229.0,0.0
16a5cdae362b8d27a1d8f8c7b78b4330,6464ba75236f5928023d75e46ea8a328,2022-10-10,0,2.0,0.0,1595.0,0.0
c81e728d9d4c2f636f067f89cc14862c,2e277351c5cfe6dd5bd87b2457a7e1eb,2022-12-04,1,48.0,48.0,10947.0,10947.0
f7e6c85504ce6e82442c770f7c8606f0,45ad5f9e2c91e420d52302e33b1f357f,2022-08-08,0,12.0,0.0,1316.0,0.0
16a5cdae362b8d27a1d8f8c7b78b4330,1d2448c22721c94bb0264cf52598522f,2022-08-19,0,14.0,0.0,122.0,0.0
1ecfb463472ec9115b10c292ef8bc986,6b1344097385a42484abd4746371e416,2022-12-11,1,3.0,3.0,59.0,59.0
16a5cdae362b8d27a1d8f8c7b78b4330,e9688e300580729c1eccbf565d5011ae,2022-10-21,1,3.0,3.0,573.0,573.0
42a0e188f5033bc65bf8d78622277c4e,b7ef3f85be23f591802b735971941c77,2023-02-17,1,1.0,1.0,39.0,39.0
fa7cdfad1a5aaf8370ebeda47a1ff1c3,c7b711619071c92bef604c7ad68380dd,2022-11-29,1,0.0,0.0,68.0,68.0
6364d3f0f495b6ab9dcf8d3b5c6e0b01,63fd103c3678af110f183d7d499d0081,2022-10-23,1,1.0,1.0,443.0,443.0
16a5cdae362b8d27a1d8f8c7b78b4330,6bebdb943dc661b7af1e9469a8caeb3f,2022-10-25,0,0.0,0.0,28.0,0.0
6364d3f0f495b6ab9dcf8d3b5c6e0b01,7454973f4428e8a3426bb3c01e007104,2023-05-20,0,5.0,0.0,274.0,0.0
fa7cdfad1a5aaf8370ebeda47a1ff1c3,debe9dfcc3e4dbea1c509ffab6bf9f0b,2023-04-15,0,3.0,0.0,772.0,0.0
fa7cdfad1a5aaf8370ebeda47a1ff1c3,ca4c5a242147c851906ae4fd6320a4d4,2023-07-04,1,1.0,1.0,31.0,31.0
42a0e188f5033bc65bf8d78622277c4e,eee24f4235f3c6c77dfcb77fb855bd68,2022-08-26,0,1.0,0.0,89.0,0.0
1ecfb463472ec9115b10c292ef8bc986,bca205ea461b9b5aab391cdbbbe8360a,2023-06-08,1,1.0,1.0,59.0,59.0
16a5cdae362b8d27a1d8f8c7b78b4330,8f8735ac8b4195951bb460f925a16520,2022-12-27,0,20.0,0.0,270.0,0.0
f7e6c85504ce6e82442c770f7c8606f0,67797f1f0f02ec5ccd5e3abd2d4e5b81,2022-10-19,0,1.0,0.0,250.0,0.0
42a0e188f5033bc65bf8d78622277c4e,eb341a778d385ad6ebe16e90efb48c08,2022-08-01,1,1.0,1.0,154.0,154.0
16a5cdae362b8d27a1d8f8c7b78b4330,7a5ebc8af2689363da125308abe00d7f,2023-07-02,1,1.0,1.0,50.0,50.0
c81e728d9d4c2f636f067f89cc14862c,74e73f1776efe94a5c6278e99d53fa28,2023-03-21,0,1.0,0.0,200.0,0.0
c81e728d9d4c2f636f067f89cc14862c,517b5edeb76505d48bb945abce481959,2023-05-28,0,2.0,0.0,235.0,0.0
fa7cdfad1a5aaf8370ebeda47a1ff1c3,0448c8afc036bb44c457d7e9edd74c50,2023-05-04,0,1.0,0.0,251.0,0.0
f7e6c85504ce6e82442c770f7c8606f0,f7797c89f0833cc91f84cd1740a4cbe5,2023-01-13,0,11.0,0.0,3520.0,0.0
16a5cdae362b8d27a1d8f8c7b78b4330,77ff64408533adf4e6d91f98ee4ee882,2022-08-10,1,0.0,0.0,20.0,20.0
f7e6c85504ce6e82442c770f7c8606f0,e6ecd34f8cb33cdef9c25080296aab72,2023-06-19,1,0.0,0.0,62.0,62.0
fa7cdfad1a5aaf8370ebeda47a1ff1c3,4bc7e92a7abd4335bb728d79fb764adf,2022-08-14,1,0.0,0.0,89.0,89.0
c81e728d9d4c2f636f067f89cc14862c,cf91eca9321c9c272fb4e7cf4bcc6a43,2023-03-30,1,2.0,2.0,61.0,61.0
f7e6c85504ce6e82442c770f7c8606f0,525054066e1d6e94a6ad56078f4b212d,2023-06-22,0,14.0,0.0,1920.0,0.0
c81e728d9d4c2f636f067f89cc14862c,b77bf3cb7967619f5b3d226d63dae631,2023-03-02,0,10.0,0.0,1468.0,0.0
fa7cdfad1a5aaf8370ebeda47a1ff1c3,1cec786e41a51f75b5701511f995218b,2023-01-10,1,4.0,4.0,266.0,266.0
c81e728d9d4c2f636f067f89cc14862c,0448c8afc036bb44c457d7e9edd74c50,2023-01-24,0,2.0,0.0,396.0,0.0
6364d3f0f495b6ab9dcf8d3b5c6e0b01,d5285a5b153c43fa0028b6fb6965a3f0,2022-12-05,0,1.0,0.0,315.0,0.0
f7e6c85504ce6e82442c770f7c8606f0,dcf79f9ef54983fa6ad2f03045a727a8,2022-08-19,0,6.0,0.0,1133.0,0.0
42a0e188f5033bc65bf8d78622277c4e,6f83a5557686f8b5e0094aa024e7e579,2023-05-09,0,1.0,0.0,255.0,0.0
c81e728d9d4c2f636f067f89cc14862c,d5bfeecaaa47887a4b92d17fa55c2e18,2023-02-24,1,7.0,7.0,47.0,47.0
c81e728d9d4c2f636f067f89cc14862c,eaf90ea9a5c3866af372589e011d4242,2023-01-27,0,3.0,0.0,783.0,0.0
16a5cdae362b8d27a1d8f8c7b78b4330,d5bfeecaaa47887a4b92d17fa55c2e18,2023-02-28,0,3.0,0.0,31.0,0.0
1ecfb463472ec9115b10c292ef8bc986,530b5dc58f1ad1eebf282a89c432c006,2023-04-27,0,11.0,0.0,196.0,0.0
fa7cdfad1a5aaf8370ebeda47a1ff1c3,f25745018bf22f005d1f198e2552191f,2022-08-28,0,1.0,0.0,103.0,0.0
f7e6c85504ce6e82442c770f7c8606f0,e983f56659b43d6691446b013c0b9ef1,2022-08-04,0,18.0,0.0,2118.0,0.0
c81e728d9d4c2f636f067f89cc14862c,4e2b6b1dddc1ece38fbbaddad13c8e11,2022-10-16,0,2.0,0.0,38.0,0.0
6364d3f0f495b6ab9dcf8d3b5c6e0b01,9029365b9b6fc2800431fa6f2be03569,2022-10-22,0,1.0,0.0,82.0,0.0
6364d3f0f495b6ab9dcf8d3b5c6e0b01,5aa2f6e00873f8c90b00cd15d670daa1,2023-02-21,1,2.0,2.0,128.0,128.0
c81e728d9d4c2f636f067f89cc14862c,cf91eca9321c9c272fb4e7cf4bcc6a43,2023-01-28,0,30.0,0.0,1160.0,0.0
f7e6c85504ce6e82442c770f7c8606f0,8907813626e3a8936c6850398c4cf715,2022-12-25,0,1.0,0.0,301.0,0.0
1ecfb463472ec9115b10c292ef8bc986,0448c8afc036bb44c457d7e9edd74c50,2023-05-11,0,1.0,0.0,109.0,0.0
6364d3f0f495b6ab9dcf8d3b5c6e0b01,eaf90ea9a5c3866af372589e011d4242,2023-02-02,0,1.0,0.0,224.0,0.0
fa7cdfad1a5aaf8370ebeda47a1ff1c3,f4ecfca825c8c12b5013b899aef55eb4,2023-04-14,0,3.0,0.0,572.0,0.0
6364d3f0f495b6ab9dcf8d3b5c6e0b01,d22bb534b7964c0cafab6aab1995f000,2023-01-19,0,3.0,0.0,176.0,0.0
f7e6c85504ce6e82442c770f7c8606f0,43381fb2e43baebe00b83506caa61c25,2022-08-16,0,2.0,0.0,1075.0,0.0
6364d3f0f495b6ab9dcf8d3b5c6e0b01,a3b69c7995fff344767f17d98edc9a2c,2023-07-14,1,3.0,3.0,721.0,721.0
